caso;escuela;tama–o_escuela;estudiante;income;stand_test_previo;sgenero;stand_exam
431;7;-0,029003;8;mid 50%;0,2884532;F;0,2613242
432;7;-0,029003;10;bottom 25%;0,7843622;F;1,1094382
433;7;-0,029003;3;mid 50%;-0,124804;F;0,3280722
434;7;-0,029003;2;mid 50%;-0,951318;F;0,2613242
435;7;-0,029003;22;bottom 25%;1,1976192;F;-0,623051
436;7;-0,029003;20;bottom 25%;1,0323172;F;-1,029067
437;7;-0,029003;21;bottom 25%;1,3629222;F;0,9675862
438;7;-0,029003;11;bottom 25%;0,6190592;F;1,0396082
439;7;-0,029003;14;mid 50%;-0,620713;F;0,4781942
440;7;-0,029003;16;mid 50%;-0,786016;F;0,3280722
441;7;-0,029003;15;top 25%;-1,943136;F;-0,85267
442;7;-0,029003;108;mid 50%;-0,207455;F;1,1094382
443;7;-0,029003;87;mid 50%;-0,45541;F;-0,062088
444;7;-0,029003;89;mid 50%;0,2058022;F;0,8219882
445;7;-0,029003;86;bottom 25%;1,3629222;F;0,3280722
446;7;-0,029003;85;mid 50%;-0,786016;F;-0,419801
447;7;-0,029003;79;bottom 25%;2,0241342;F;-0,197611
448;7;-0,029003;104;mid 50%;-0,951318;F;-0,197611
449;7;-0,029003;95;mid 50%;0,2884532;F;-0,939378
450;7;-0,029003;97;mid 50%;0,3711052;F;0,9675862
451;7;-0,029003;102;mid 50%;-0,207455;F;0,1941492
452;7;-0,029003;98;mid 50%;-0,703364;F;-0,338842
453;7;-0,029003;50;mid 50%;-0,703364;F;0,3280722
454;7;-0,029003;54;mid 50%;-0,290107;F;1,5061852
455;7;-0,029003;55;mid 50%;0,4537562;F;0,1941492
456;7;-0,029003;53;mid 50%;0,2884532;F;0,0735362
457;7;-0,029003;52;bottom 25%;0,5364082;F;0,6787592
458;7;-0,029003;73;mid 50%;-0,372758;F;1,0396082
459;7;-0,029003;76;mid 50%;-0,042152;F;1,5061852
460;7;-0,029003;69;mid 50%;0,2058022;F;0,4781942
461;7;-0,029003;71;mid 50%;-1,03397;F;-0,776109
462;7;-0,029003;70;mid 50%;-0,45541;F;0,3280722
463;8;-0,040532;107;mid 50%;-0,703364;F;-0,419801
464;8;-0,040532;108;bottom 25%;1,6108772;F;0,1340672
465;8;-0,040532;109;bottom 25%;0,9496652;F;1,3747412
466;8;-0,040532;104;bottom 25%;2,5200432;F;0,9675862
467;8;-0,040532;106;mid 50%;-0,290107;F;-1,029067
468;8;-0,040532;105;top 25%;-2,273742;F;-1,118624
469;8;-0,040532;103;bottom 25%;0,9496652;F;1,9003352
470;8;-0,040532;116;bottom 25%;1,1976192;F;0,7472282
471;8;-0,040532;117;top 25%;-1,116621;F;-1,62373
472;8;-0,040532;110;mid 50%;-0,786016;F;-1,118624
473;8;-0,040532;112;bottom 25%;1,6108772;F;2,3136012
474;8;-0,040532;118;mid 50%;0,0404992;F;0,7472282
475;8;-0,040532;86;bottom 25%;1,2802712;F;1,0396082
476;8;-0,040532;85;mid 50%;0,1231502;F;-0,85267
477;8;-0,040532;87;top 25%;-2,19109;F;0,0735362
478;8;-0,040532;88;bottom 25%;0,6190592;F;0,8219882
479;8;-0,040532;81;mid 50%;-0,951318;F;-0,555112
480;8;-0,040532;84;top 25%;-2,19109;F;-0,129085
481;8;-0,040532;82;top 25%;-1,364576;F;-0,338842
482;8;-0,040532;102;mid 50%;-0,042152;F;-1,335315
483;8;-0,040532;100;mid 50%;-0,372758;F;0,7472282
484;8;-0,040532;97;top 25%;-1,199273;F;0,0043222
485;8;-0,040532;91;bottom 25%;1,9414832;F;-0,129085
486;8;-0,040532;92;bottom 25%;0,9496652;F;0,0735362
487;8;-0,040532;95;bottom 25%;0,8670142;F;0,6787592
488;8;-0,040532;94;mid 50%;-0,620713;F;0,8219882
489;8;-0,040532;80;mid 50%;0,2884532;F;1,1094382
490;8;-0,040532;149;bottom 25%;0,5364082;F;0,1941492
491;8;-0,040532;151;mid 50%;-0,45541;F;-1,438662
492;8;-0,040532;145;mid 50%;-0,45541;F;-0,85267
493;8;-0,040532;147;mid 50%;-0,620713;F;-0,699505
494;8;-0,040532;146;mid 50%;-1,03397;F;-0,85267
495;8;-0,040532;144;mid 50%;-0,538061;F;-0,939378
496;8;-0,040532;158;mid 50%;0,2058022;F;-0,265159
497;8;-0,040532;153;mid 50%;-0,042152;F;0,7472282
498;8;-0,040532;157;bottom 25%;1,0323172;F;0,3280722
499;8;-0,040532;156;mid 50%;-0,45541;F;0,2613242
500;8;-0,040532;122;mid 50%;0,2884532;F;-0,419801
501;8;-0,040532;128;mid 50%;0,0404992;F;0,5443412
502;8;-0,040532;130;mid 50%;-0,703364;F;-0,129085
503;8;-0,040532;132;bottom 25%;0,9496652;F;0,9675862
504;8;-0,040532;123;bottom 25%;0,7843622;F;0,0043222
505;8;-0,040532;125;bottom 25%;0,7843622;F;1,9003352
506;8;-0,040532;124;mid 50%;-0,703364;F;-0,265159
507;8;-0,040532;138;top 25%;-1,364576;F;-1,029067
508;8;-0,040532;137;top 25%;-1,199273;F;-1,62373
509;8;-0,040532;141;bottom 25%;0,6190592;F;0,9675862
510;8;-0,040532;133;top 25%;-1,447227;F;-0,129085
511;8;-0,040532;134;mid 50%;-0,703364;F;-0,197611
512;8;-0,040532;136;mid 50%;-0,042152;F;0,6107292
513;8;-0,040532;135;mid 50%;-0,786016;F;-1,836687
514;8;-0,040532;161;bottom 25%;2,8506492;F;-0,419801
515;8;-0,040532;27;mid 50%;-0,620713;F;-1,029067
516;8;-0,040532;28;mid 50%;-0,703364;F;0,5443412
517;8;-0,040532;29;bottom 25%;0,9496652;F;1,8138272
518;8;-0,040532;22;bottom 25%;0,2884532;F;0,0043222
519;8;-0,040532;24;bottom 25%;0,6190592;F;-1,335315
520;8;-0,040532;21;mid 50%;0,1231502;F;0,1941492
521;8;-0,040532;38;top 25%;-1,281924;F;-0,776109
522;8;-0,040532;37;mid 50%;0,2058022;F;-0,062088
523;8;-0,040532;39;mid 50%;0,1231502;F;1,4395322
524;8;-0,040532;31;mid 50%;-0,372758;F;0,3280722
525;8;-0,040532;32;mid 50%;-0,372758;F;0,1941492
526;8;-0,040532;36;mid 50%;-0,207455;F;1,8138272
527;8;-0,040532;41;bottom 25%;2,8506492;F;2,5323522
528;8;-0,040532;4;mid 50%;-0,290107;F;0,3280722
529;8;-0,040532;6;mid 50%;-0,620713;F;-0,419801
530;8;-0,040532;2;bottom 25%;0,8670142;F;-1,962075
531;8;-0,040532;20;top 25%;-1,943136;F;-1,836687
532;8;-0,040532;18;bottom 25%;3,0159522;F;2,3136012
533;8;-0,040532;17;mid 50%;-0,868667;F;-0,776109
534;8;-0,040532;19;mid 50%;0,2884532;F;0,4026692
535;8;-0,040532;11;mid 50%;-0,45541;F;-0,197611
536;8;-0,040532;12;mid 50%;-0,207455;F;-0,129085
537;8;-0,040532;16;mid 50%;0,3711052;F;-2,108644
538;8;-0,040532;13;mid 50%;0,1231502;F;0,1340672
539;8;-0,040532;79;bottom 25%;2,0241342;F;1,7348992
540;8;-0,040532;67;mid 50%;-0,042152;F;0,0735362
541;8;-0,040532;68;mid 50%;-0,207455;F;-0,555112
542;8;-0,040532;69;mid 50%;0,1231502;F;0,1941492
543;8;-0,040532;62;mid 50%;-0,538061;F;-0,555112
544;8;-0,040532;66;top 25%;-2,025787;F;-1,438662
545;8;-0,040532;77;bottom 25%;1,2802712;F;-0,492781
546;8;-0,040532;75;mid 50%;-0,290107;F;-0,492781
547;8;-0,040532;78;bottom 25%;1,2802712;F;1,6618062
548;8;-0,040532;70;mid 50%;-0,538061;F;-0,555112
549;8;-0,040532;72;top 25%;-2,19109;F;-1,438662
550;8;-0,040532;74;mid 50%;-1,03397;F;-0,623051
551;8;-0,040532;73;bottom 25%;1,0323172;F;-0,939378
552;8;-0,040532;47;mid 50%;0,0404992;F;-0,338842
553;8;-0,040532;48;mid 50%;0,5364082;F;1,2405332
554;8;-0,040532;49;bottom 25%;0,6190592;F;0,6107292
555;8;-0,040532;43;mid 50%;-0,538061;F;-0,062088
556;8;-0,040532;45;top 25%;-2,439045;F;-2,291731
557;8;-0,040532;44;mid 50%;-0,620713;F;0,0735362
558;8;-0,040532;59;mid 50%;0,0404992;F;-0,492781
559;8;-0,040532;56;mid 50%;-0,45541;F;-0,699505
560;8;-0,040532;55;mid 50%;-0,868667;F;-1,836687
561;8;-0,040532;57;mid 50%;-0,786016;F;-1,335315
562;8;-0,040532;52;mid 50%;0,2058022;F;0,3280722
563;8;-0,040532;54;mid 50%;0,2058022;F;0,2613242
564;8;-0,040532;53;bottom 25%;0,7843622;F;1,3101422
565;9;-0,494304;106;mid 50%;0,2058022;M;-1,526653
566;9;-0,494304;101;mid 50%;0,2058022;M;-1,118624
567;9;-0,494304;117;top 25%;-2,934953;M;-1,335315
568;9;-0,494304;121;mid 50%;-0,703364;M;1,5792202
569;9;-0,494304;79;top 25%;-1,61253;M;-0,492781
570;9;-0,494304;93;mid 50%;-0,703364;M;-0,555112
571;9;-0,494304;86;top 25%;-2,19109;F;-0,699505
572;9;-0,494304;77;bottom 25%;0,6190592;M;0,4026692
573;9;-0,494304;161;top 25%;-1,61253;F;-0,939378
574;9;-0,494304;170;top 25%;-1,777833;M;-0,623051
575;9;-0,494304;168;bottom 25%;1,0323172;M;0,8965662
576;9;-0,494304;169;mid 50%;0,2058022;M;0,0735362
577;9;-0,494304;131;bottom 25%;0,6190592;F;0,7472282
578;9;-0,494304;146;mid 50%;-0,703364;M;-0,062088
579;9;-0,494304;157;mid 50%;-0,786016;F;-0,623051
580;9;-0,494304;155;bottom 25%;0,5364082;M;-0,699505
581;9;-0,494304;147;mid 50%;-0,290107;M;-1,029067
582;9;-0,494304;148;bottom 25%;0,9496652;F;-0,555112
583;9;-0,494304;26;top 25%;-1,777833;F;-0,265159
584;9;-0,494304;36;top 25%;-1,364576;M;-1,335315
585;9;-0,494304;31;mid 50%;0,1231502;F;0,4781942
586;9;-0,494304;8;mid 50%;-0,124804;M;-0,265159
587;9;-0,494304;14;mid 50%;-0,042152;F;0,5443412
588;9;-0,494304;13;top 25%;-2,686999;M;-1,62373
589;9;-0,494304;9;top 25%;-2,934953;M;-2,108644
590;9;-0,494304;62;mid 50%;0,3711052;M;-0,129085
591;9;-0,494304;60;bottom 25%;0,8670142;M;0,0735362
592;9;-0,494304;59;bottom 25%;0,8670142;M;0,0735362
593;9;-0,494304;68;mid 50%;-0,620713;F;-1,335315
594;9;-0,494304;63;mid 50%;-0,620713;F;-1,118624
595;9;-0,494304;67;mid 50%;-0,45541;M;-1,526653
596;9;-0,494304;44;bottom 25%;1,1976192;F;0,4781942
597;9;-0,494304;41;mid 50%;-0,786016;F;-0,197611
598;9;-0,494304;58;mid 50%;0,1231502;F;0,0043222
599;10;0,1892722;81;bottom 25%;1,1149682;M;0,4026692
600;10;0,1892722;83;mid 50%;-0,538061;M;-0,338842
601;10;0,1892722;80;top 25%;-1,447227;F;0,2613242
602;10;0,1892722;79;mid 50%;-0,372758;M;-0,419801
603;10;0,1892722;84;bottom 25%;0,7017112;M;0,1340672
604;10;0,1892722;92;mid 50%;-0,372758;M;-0,338842
605;10;0,1892722;67;mid 50%;0,2884532;M;1,5792202
606;10;0,1892722;68;mid 50%;-0,207455;F;0,0735362
607;10;0,1892722;64;mid 50%;0,2884532;F;0,1340672
608;10;0,1892722;74;mid 50%;-0,042152;M;0,0043222
609;10;0,1892722;72;bottom 25%;0,5364082;M;0,0043222
610;10;0,1892722;71;bottom 25%;1,0323172;M;-0,623051
611;10;0,1892722;61;bottom 25%;0,7017112;F;-0,062088
612;10;0,1892722;114;bottom 25%;1,1149682;M;-0,419801
613;10;0,1892722;117;mid 50%;-0,042152;M;0,1340672
614;10;0,1892722;112;mid 50%;0,0404992;M;0,0043222
615;10;0,1892722;111;mid 50%;0,2058022;M;-0,419801
616;10;0,1892722;126;mid 50%;0,1231502;M;-0,939378
617;10;0,1892722;121;mid 50%;0,0404992;F;-0,129085
618;10;0,1892722;122;mid 50%;0,1231502;M;-0,265159
619;10;0,1892722;93;bottom 25%;0,6190592;F;-0,338842
620;10;0,1892722;97;mid 50%;-0,45541;F;-0,939378
621;10;0,1892722;99;bottom 25%;0,5364082;M;0,4026692
622;10;0,1892722;95;bottom 25%;1,0323172;F;-0,623051
623;10;0,1892722;101;mid 50%;-0,207455;F;-0,623051
624;10;0,1892722;102;bottom 25%;0,6190592;M;-1,118624
625;10;0,1892722;127;mid 50%;-0,786016;M;-0,338842
626;10;0,1892722;19;mid 50%;0,5364082;M;-0,265159
627;10;0,1892722;18;mid 50%;0,0404992;F;-0,776109
628;10;0,1892722;27;bottom 25%;1,8588312;M;0,0043222
629;10;0,1892722;26;bottom 25%;0,5364082;M;-1,62373
630;10;0,1892722;25;mid 50%;-0,868667;F;-1,029067
631;10;0,1892722;4;mid 50%;-0,290107;F;0,2613242
632;10;0,1892722;5;mid 50%;0,1231502;F;0,0735362
633;10;0,1892722;3;top 25%;-1,116621;M;-1,029067
634;10;0,1892722;15;bottom 25%;2,0241342;F;1,5792202
635;10;0,1892722;13;mid 50%;0,0404992;F;-0,492781
636;10;0,1892722;12;mid 50%;-0,703364;M;-1,526653
637;10;0,1892722;11;bottom 25%;0,9496652;F;0,2613242
638;10;0,1892722;49;mid 50%;-0,042152;M;-0,492781
639;10;0,1892722;50;mid 50%;-0,042152;M;-1,219486
640;10;0,1892722;47;bottom 25%;1,6108772;M;-0,129085
641;10;0,1892722;45;bottom 25%;0,8670142;M;-0,265159
642;10;0,1892722;58;bottom 25%;1,3629222;F;0,6787592
643;10;0,1892722;51;bottom 25%;0,4537562;M;-1,526653
644;10;0,1892722;54;mid 50%;-0,45541;M;-0,699505
645;10;0,1892722;29;mid 50%;-0,290107;F;-0,062088
646;10;0,1892722;34;mid 50%;-0,951318;M;-0,939378
647;10;0,1892722;40;mid 50%;-0,786016;M;0,0735362
648;10;0,1892722;39;mid 50%;-0,042152;F;0,4781942
649;11;0,6350562;87;mid 50%;0,4537562;M;0,3280722
650;11;0,6350562;90;mid 50%;-0,620713;M;0,0043222
651;11;0,6350562;86;bottom 25%;1,1976192;M;0,5443412
652;11;0,6350562;85;mid 50%;-0,45541;M;0,8965662
653;11;0,6350562;84;mid 50%;-0,372758;M;1,0396082
654;11;0,6350562;96;mid 50%;0,2884532;M;1,6618062
655;11;0,6350562;91;bottom 25%;1,6935282;M;0,8219882
656;11;0,6350562;95;bottom 25%;1,9414832;M;2,0397092
657;11;0,6350562;93;bottom 25%;0,6190592;M;0,4026692
658;11;0,6350562;69;bottom 25%;0,7017112;M;1,9003352
659;11;0,6350562;74;bottom 25%;1,3629222;M;1,3101422
660;11;0,6350562;68;mid 50%;0,1231502;M;0,0043222
661;11;0,6350562;82;top 25%;-1,364576;M;-1,62373
662;11;0,6350562;81;bottom 25%;1,1149682;M;0,0735362
663;11;0,6350562;77;bottom 25%;1,9414832;M;0,0043222
664;11;0,6350562;78;mid 50%;-0,124804;M;0,0735362
665;11;0,6350562;66;bottom 25%;1,2802712;M;2,2031212
666;11;0,6350562;118;mid 50%;0,0404992;M;-0,623051
667;11;0,6350562;119;bottom 25%;2,4373912;M;2,2031212
668;11;0,6350562;117;mid 50%;0,0404992;M;0,3280722
669;11;0,6350562;114;mid 50%;0,1231502;M;0,6787592
670;11;0,6350562;126;mid 50%;-0,538061;M;0,4781942
671;11;0,6350562;120;mid 50%;0,5364082;M;1,9003352
672;11;0,6350562;122;bottom 25%;0,6190592;M;0,5443412
673;11;0,6350562;121;mid 50%;0,2058022;M;0,3280722
674;11;0,6350562;100;mid 50%;0,3711052;M;0,0043222
675;11;0,6350562;104;mid 50%;0,5364082;M;0,1340672
676;11;0,6350562;105;bottom 25%;0,6190592;M;-1,029067
677;11;0,6350562;101;bottom 25%;1,4455742;M;1,7348992
678;11;0,6350562;109;top 25%;-1,116621;M;0,1941492
679;11;0,6350562;106;mid 50%;-0,538061;M;0,4781942
680;11;0,6350562;108;bottom 25%;1,2802712;M;0,1941492
681;11;0,6350562;107;mid 50%;-0,538061;M;-2,108644
682;11;0,6350562;20;mid 50%;-0,290107;M;-0,85267
683;11;0,6350562;21;bottom 25%;2,2720892;M;1,5061852
684;11;0,6350562;18;bottom 25%;2,8506492;M;0,1340672
685;11;0,6350562;17;mid 50%;0,0404992;M;1,1758492
686;11;0,6350562;22;mid 50%;-0,951318;M;0,2613242
687;11;0,6350562;24;mid 50%;-0,951318;M;0,8219882
688;11;0,6350562;23;mid 50%;0,2884532;M;0,9675862
689;11;0,6350562;28;bottom 25%;0,7843622;M;0,1941492
690;11;0,6350562;4;bottom 25%;1,1149682;M;1,3747412
691;11;0,6350562;6;bottom 25%;1,1149682;M;0,6787592
692;11;0,6350562;3;bottom 25%;2,0241342;M;1,9003352
693;11;0,6350562;1;mid 50%;0,2884532;M;-0,492781
694;11;0,6350562;16;bottom 25%;1,0323172;M;-0,062088
695;11;0,6350562;11;bottom 25%;0,5364082;M;0,3280722
696;11;0,6350562;10;bottom 25%;1,3629222;M;1,3747412
697;11;0,6350562;64;bottom 25%;1,6108772;M;1,0396082
698;11;0,6350562;56;bottom 25%;1,8588312;M;0,7472282
699;11;0,6350562;57;top 25%;-1,447227;M;-0,419801
700;11;0,6350562;52;bottom 25%;1,6935282;M;1,5792202
701;11;0,6350562;51;bottom 25%;0,3711052;M;0,5443412
702;11;0,6350562;47;mid 50%;0,3711052;M;0,3280722
703;11;0,6350562;62;bottom 25%;1,6935282;M;1,0396082
704;11;0,6350562;59;bottom 25%;2,1067862;M;0,9675862
705;11;0,6350562;29;bottom 25%;1,2802712;M;0,1941492
706;11;0,6350562;34;bottom 25%;1,1976192;M;1,1758492
707;11;0,6350562;38;mid 50%;-0,124804;M;-0,85267
708;11;0,6350562;33;mid 50%;-0,207455;M;0,4781942
709;11;0,6350562;45;bottom 25%;1,3629222;M;0,7472282
710;11;0,6350562;39;bottom 25%;0,7843622;M;0,5443412
711;12;-0,00874;42;top 25%;-0,951318;F;-0,623051
712;12;-0,00874;44;bottom 25%;0,6190592;F;0,7472282
713;12;-0,00874;40;top 25%;-1,116621;M;-1,723882
714;12;-0,00874;59;mid 50%;1,1149682;F;0,0043222
715;12;-0,00874;56;bottom 25%;0,7017112;M;0,5443412
716;12;-0,00874;23;mid 50%;0,1231502;F;0,4026692
717;12;-0,00874;25;mid 50%;0,7017112;F;0,5443412
718;12;-0,00874;18;mid 50%;-0,703364;M;-1,118624
719;12;-0,00874;21;mid 50%;-0,45541;M;-2,108644
720;12;-0,00874;19;mid 50%;-0,042152;F;1,1094382
721;12;-0,00874;39;mid 50%;0,1231502;M;0,6787592
722;12;-0,00874;38;mid 50%;-0,372758;F;0,2613242
723;12;-0,00874;26;mid 50%;0,2884532;M;0,8965662
724;12;-0,00874;28;mid 50%;-0,207455;M;-0,419801
725;12;-0,00874;16;bottom 25%;1,1149682;F;1,2405332
726;12;-0,00874;91;mid 50%;-0,951318;M;-0,265159
727;12;-0,00874;93;mid 50%;0,4537562;F;0,1941492
728;12;-0,00874;85;bottom 25%;1,1149682;F;0,2613242
729;12;-0,00874;100;mid 50%;-0,45541;F;-0,939378
730;12;-0,00874;101;mid 50%;0,0404992;M;0,8219882
731;12;-0,00874;97;mid 50%;-0,868667;M;-0,419801
732;12;-0,00874;98;mid 50%;-0,703364;M;-0,197611
733;12;-0,00874;66;mid 50%;-0,207455;M;-1,335315
734;12;-0,00874;64;mid 50%;-0,703364;F;-0,338842
735;12;-0,00874;81;mid 50%;1,1149682;F;-0,492781
736;12;-0,00874;78;mid 50%;-1,281924;M;-0,555112
737;12;-0,00874;69;bottom 25%;0,8670142;F;0,0735362
738;12;-0,00874;73;top 25%;-1,61253;M;-1,62373
739;12;-0,00874;139;bottom 25%;0,7843622;F;0,8965662
740;12;-0,00874;148;bottom 25%;1,1976192;M;-0,265159
741;12;-0,00874;143;top 25%;-0,868667;M;-1,526653
742;12;-0,00874;144;top 25%;-1,943136;F;-0,699505
743;12;-0,00874;137;bottom 25%;1,5282252;M;0,0043222
744;12;-0,00874;135;mid 50%;0,7843622;F;0,1340672
745;12;-0,00874;15;mid 50%;0,3711052;F;0,8965662
746;12;-0,00874;109;mid 50%;-0,207455;M;0,0043222
747;12;-0,00874;106;mid 50%;0,7843622;F;-0,555112
748;12;-0,00874;12;mid 50%;0,0404992;F;0,1941492
749;12;-0,00874;14;mid 50%;-0,620713;F;0,8965662
750;12;-0,00874;3;mid 50%;-1,199273;M;0,1340672
751;12;-0,00874;6;mid 50%;-0,703364;F;-0,197611
752;12;-0,00874;120;mid 50%;-0,372758;M;0,3280722
753;12;-0,00874;123;mid 50%;1,2802712;M;0,3280722
754;12;-0,00874;122;bottom 25%;0,6190592;M;0,6787592
755;12;-0,00874;129;bottom 25%;0,0404992;F;0,6787592
756;12;-0,00874;125;mid 50%;-0,124804;M;-1,029067
757;12;-0,00874;126;mid 50%;0,4537562;F;0,0735362
758;13;-0,149341;95;top 25%;-1,199273;F;-0,555112
759;13;-0,149341;67;mid 50%;-0,786016;M;-0,699505
760;13;-0,149341;65;top 25%;-1,777833;F;-0,939378
761;13;-0,149341;63;mid 50%;-0,290107;F;0,2613242
762;13;-0,149341;68;bottom 25%;1,0323172;F;0,1340672
763;13;-0,149341;69;mid 50%;0,2058022;F;0,5443412
764;13;-0,149341;72;mid 50%;-0,786016;F;-0,555112
765;13;-0,149341;55;bottom 25%;0,6190592;M;-0,419801
766;13;-0,149341;54;mid 50%;-0,538061;M;-1,836687
767;13;-0,149341;61;top 25%;-1,116621;M;-1,723882
768;13;-0,149341;59;mid 50%;-0,042152;F;0,1340672
769;13;-0,149341;57;top 25%;-1,943136;M;-1,526653
770;13;-0,149341;94;mid 50%;-0,45541;F;0,0735362
771;13;-0,149341;88;top 25%;-2,934953;M;-1,219486
772;13;-0,149341;87;mid 50%;-0,207455;F;-0,623051
773;13;-0,149341;85;bottom 25%;1,4455742;F;1,5061852
774;13;-0,149341;89;bottom 25%;1,2802712;M;1,1094382
775;13;-0,149341;90;mid 50%;-1,116621;F;-1,962075
776;13;-0,149341;73;mid 50%;0,6190592;F;-1,335315
777;13;-0,149341;76;bottom 25%;1,6108772;F;2,3136012
778;13;-0,149341;74;top 25%;-2,108439;M;-1,438662
779;13;-0,149341;83;mid 50%;-1,03397;M;-1,438662
780;13;-0,149341;82;top 25%;-0,868667;F;-0,85267
781;13;-0,149341;78;mid 50%;-0,372758;M;-0,265159
782;13;-0,149341;50;mid 50%;-0,372758;F;-1,029067
783;13;-0,149341;140;mid 50%;-0,290107;M;0,2613242
784;13;-0,149341;135;mid 50%;-0,372758;M;-0,419801
785;13;-0,149341;131;mid 50%;0,2884532;F;-0,197611
786;13;-0,149341;146;mid 50%;-0,207455;M;-1,219486
787;13;-0,149341;147;top 25%;-1,529879;M;-2,75266
788;13;-0,149341;143;mid 50%;-0,290107;F;0,3280722
789;13;-0,149341;96;bottom 25%;1,1976192;M;0,8965662
790;13;-0,149341;112;top 25%;-1,695182;M;-0,555112
791;13;-0,149341;115;bottom 25%;-0,290107;M;0,5443412
792;13;-0,149341;109;mid 50%;-0,290107;M;-0,419801
793;13;-0,149341;105;mid 50%;0,7843622;F;0,0043222
794;13;-0,149341;125;mid 50%;0,2058022;F;-0,197611
795;13;-0,149341;127;bottom 25%;2,8506492;F;0,9675862
796;13;-0,149341;117;bottom 25%;0,3711052;F;1,1758492
797;13;-0,149341;119;mid 50%;0,9496652;M;0,9675862
798;13;-0,149341;124;mid 50%;-1,199273;F;1,0396082
799;13;-0,149341;123;bottom 25%;1,2802712;F;0,4781942
800;13;-0,149341;48;top 25%;-2,025787;F;-1,438662
801;13;-0,149341;28;mid 50%;-0,538061;F;-0,419801
802;13;-0,149341;31;mid 50%;-0,042152;F;0,8219882
803;13;-0,149341;25;top 25%;-1,03397;M;-0,129085
804;13;-0,149341;22;mid 50%;-0,124804;F;0,4781942
805;13;-0,149341;45;mid 50%;-0,290107;M;-0,623051
806;13;-0,149341;46;mid 50%;0,4537562;F;-0,776109
807;13;-0,149341;36;mid 50%;-0,207455;F;-1,118624
808;13;-0,149341;37;bottom 25%;1,6108772;M;-0,555112
809;13;-0,149341;39;mid 50%;0,3711052;F;1,2405332
810;13;-0,149341;6;mid 50%;0,3711052;M;0,1340672
811;13;-0,149341;10;bottom 25%;0,5364082;F;0,1941492
812;13;-0,149341;11;bottom 25%;1,6108772;F;1,7348992
813;13;-0,149341;12;mid 50%;-0,124804;F;-0,623051
814;13;-0,149341;7;mid 50%;0,7017112;F;0,8219882
815;13;-0,149341;9;mid 50%;0,0404992;M;0,2613242
816;13;-0,149341;8;mid 50%;-0,951318;F;-1,219486
817;13;-0,149341;21;bottom 25%;-0,124804;F;-0,129085
818;13;-0,149341;19;mid 50%;-0,45541;F;-1,335315
819;13;-0,149341;20;mid 50%;0,0404992;M;-0,197611
820;13;-0,149341;14;mid 50%;-0,45541;M;-0,555112
821;13;-0,149341;16;mid 50%;0,4537562;F;-0,85267
822;14;0,3264402;98;bottom 25%;1,2802712;F;1,6618062
823;14;0,3264402;97;mid 50%;-0,372758;M;0,4781942
824;14;0,3264402;99;bottom 25%;0,6190592;M;0,4026692
825;14;0,3264402;101;mid 50%;0,2058022;M;-0,265159
826;14;0,3264402;85;mid 50%;0,7017112;F;1,1758492
827;14;0,3264402;94;mid 50%;0,2058022;F;0,2613242
828;14;0,3264402;86;mid 50%;0,2058022;M;-0,776109
829;14;0,3264402;92;mid 50%;0,0404992;M;0,4026692
830;14;0,3264402;73;bottom 25%;0,7017112;M;-0,492781
831;14;0,3264402;119;mid 50%;-0,290107;F;-0,062088
832;14;0,3264402;117;mid 50%;0,8670142;F;0,9675862
833;14;0,3264402;123;top 25%;-2,108439;F;-0,776109
834;14;0,3264402;105;bottom 25%;0,5364082;M;0,2613242
835;14;0,3264402;106;bottom 25%;0,7843622;M;-0,776109
836;14;0,3264402;113;mid 50%;-0,620713;F;0,1941492
837;14;0,3264402;110;bottom 25%;2,1894372;M;0,4026692
838;14;0,3264402;111;top 25%;-0,207455;F;-1,526653
839;14;0,3264402;124;mid 50%;1,4455742;F;1,4395322
840;14;0,3264402;52;mid 50%;-0,538061;F;-0,492781
841;14;0,3264402;50;mid 50%;0,4537562;F;-0,062088
842;14;0,3264402;54;mid 50%;-0,703364;F;-0,062088
843;14;0,3264402;56;bottom 25%;0,9496652;F;-0,419801
844;14;0,3264402;44;mid 50%;-0,207455;M;-0,129085
845;14;0,3264402;49;bottom 25%;1,4455742;F;1,1758492
846;14;0,3264402;46;mid 50%;0,5364082;M;-0,555112
847;14;0,3264402;48;bottom 25%;-0,042152;F;2,2031212
848;14;0,3264402;72;mid 50%;1,3629222;F;-0,129085
849;14;0,3264402;68;bottom 25%;1,6108772;F;0,1941492
850;14;0,3264402;67;bottom 25%;0,7017112;F;1,3101422
851;14;0,3264402;69;mid 50%;-0,951318;M;-1,438662
852;14;0,3264402;59;mid 50%;-1,61253;F;-2,291731
853;14;0,3264402;60;mid 50%;-0,372758;F;-0,699505
854;14;0,3264402;66;mid 50%;-0,124804;M;-0,129085
855;14;0,3264402;62;mid 50%;-1,116621;F;-2,291731
856;14;0,3264402;43;mid 50%;1,1976192;F;-0,419801
857;14;0,3264402;181;mid 50%;0,0404992;M;0,4026692
858;14;0,3264402;178;mid 50%;0,7017112;M;-0,129085
859;14;0,3264402;183;mid 50%;-0,951318;M;-2,108644
860;14;0,3264402;184;bottom 25%;0,3711052;F;0,3280722
861;14;0,3264402;171;mid 50%;0,8670142;F;0,6787592
862;14;0,3264402;177;top 25%;-1,199273;F;-1,62373
863;14;0,3264402;174;mid 50%;0,3711052;F;-1,526653
