country,continent,year,lifeExp,pop,gdpPercap,gdpPercap_log,year_orig,highlight
Singapore,Asia,25,70.795,2325300,11210.08948,9.324569498193135,1977,TRUE
Singapore,Asia,30,71.76,2651869,15169.16112,9.627019772197864,1982,TRUE
Singapore,Asia,35,73.56,2794552,18861.53081,9.844879719913733,1987,TRUE
Singapore,Asia,40,75.788,3235865,24769.8912,10.117384130063584,1992,TRUE
Singapore,Asia,45,77.158,3802309,33519.4766,10.419881939915639,1997,TRUE
Singapore,Asia,50,78.77,4197776,36023.1054,10.491915828228683,2002,TRUE
Singapore,Asia,55,79.972,4553009,47143.17964,10.760944625212437,2007,TRUE
Slovak Republic,Europe,0,64.36,3558137,5074.659104,8.532014630028257,1952,FALSE
Slovak Republic,Europe,5,67.45,3844277,6093.26298,8.714939010321517,1957,FALSE
Slovak Republic,Europe,10,70.33,4237384,7481.107598,8.920136134605492,1962,FALSE
Slovak Republic,Europe,15,70.98,4442238,8412.902397,9.03752180603338,1967,FALSE
Slovak Republic,Europe,20,70.35,4593433,9674.167626,9.177214480708518,1972,FALSE
Slovak Republic,Europe,25,70.45,4827803,10922.66404,9.298595179252525,1977,FALSE
Slovak Republic,Europe,30,70.8,5048043,11348.54585,9.336844895758885,1982,FALSE
Slovak Republic,Europe,35,71.08,5199318,12037.26758,9.395762747924133,1987,FALSE
Slovak Republic,Europe,40,71.38,5302888,9498.467723,9.158885772263838,1992,FALSE
Slovak Republic,Europe,45,72.71,5383010,12126.23065,9.403126207562439,1997,FALSE
Slovak Republic,Europe,50,73.8,5410052,13638.77837,9.520672365069794,2002,FALSE
Slovak Republic,Europe,55,74.663,5447502,18678.31435,9.835118469488423,2007,FALSE
Slovenia,Europe,0,65.57,1489518,4215.041741,8.346414773352521,1952,FALSE
Slovenia,Europe,5,67.85,1533070,5862.276629,8.676293310365535,1957,FALSE
Slovenia,Europe,10,69.15,1582962,7402.303395,8.909546500352526,1962,FALSE
Slovenia,Europe,15,69.18,1646912,9405.489397,9.149048776213318,1967,FALSE
Slovenia,Europe,20,69.82,1694510,12383.4862,9.424119105950727,1972,FALSE
Slovenia,Europe,25,70.97,1746919,15277.03017,9.634105683227947,1977,FALSE
Slovenia,Europe,30,71.063,1861252,17866.72175,9.790695141408419,1982,FALSE
Slovenia,Europe,35,72.25,1945870,18678.53492,9.835130278300156,1987,FALSE
Slovenia,Europe,40,73.64,1999210,14214.71681,9.562033101973185,1992,FALSE
Slovenia,Europe,45,75.13,2011612,17161.10735,9.750400901845707,1997,FALSE
Slovenia,Europe,50,76.66,2011497,20660.01936,9.935955679749666,2002,FALSE
Slovenia,Europe,55,77.926,2009245,25768.25759,10.156898687468367,2007,FALSE
Somalia,Africa,0,32.978,2526994,1135.749842,7.035048365524381,1952,FALSE
Somalia,Africa,5,34.977,2780415,1258.147413,7.137395610840445,1957,FALSE
Somalia,Africa,10,36.981,3080153,1369.488336,7.222192471689864,1962,FALSE
Somalia,Africa,15,38.977,3428839,1284.73318,7.158306333745384,1967,FALSE
Somalia,Africa,20,40.973,3840161,1254.576127,7.1345530471060234,1972,FALSE
Somalia,Africa,25,41.974,4353666,1450.992513,7.280003092981144,1977,FALSE
Somalia,Africa,30,42.955,5828892,1176.807031,7.07056014394647,1982,FALSE
Somalia,Africa,35,44.501,6921858,1093.244963,6.99690558291905,1987,FALSE
Somalia,Africa,40,39.658,6099799,926.9602964,6.831910734443653,1992,FALSE
Somalia,Africa,45,43.795,6633514,930.5964284,6.835825701449175,1997,FALSE
Somalia,Africa,50,45.936,7753310,882.0818218,6.782284820184787,2002,FALSE
Somalia,Africa,55,48.159,9118773,926.1410683,6.831026564620053,2007,FALSE
South Africa,Africa,0,45.009,14264935,4725.295531,8.460685384215294,1952,FALSE
South Africa,Africa,5,47.985,16151549,5487.104219,8.610155930682131,1957,FALSE
South Africa,Africa,10,49.951,18356657,5768.729717,8.66020718223198,1962,FALSE
South Africa,Africa,15,51.927,20997321,7114.477971,8.869887137628433,1967,FALSE
South Africa,Africa,20,53.696,23935810,7765.962636,8.957505699051607,1972,FALSE
South Africa,Africa,25,55.527,27129932,8028.651439,8.990771852488555,1977,FALSE
South Africa,Africa,30,58.161,31140029,8568.266228,9.055820684007127,1982,FALSE
South Africa,Africa,35,60.834,35933379,7825.823398,8.965184236453895,1987,FALSE
South Africa,Africa,40,61.888,39964159,7225.069258,8.885312098817042,1992,FALSE
South Africa,Africa,45,60.236,42835005,7479.188244,8.919879541550007,1997,FALSE
South Africa,Africa,50,53.365,44433622,7710.946444,8.950396214406169,2002,FALSE
South Africa,Africa,55,49.339,43997828,9269.657808,9.134501743962709,2007,FALSE
Spain,Europe,0,64.94,28549870,3834.034742,8.251672985119047,1952,TRUE
Spain,Europe,5,66.66,29841614,4564.80241,8.426130508412129,1957,TRUE
Spain,Europe,10,69.69,31158061,5693.843879,8.647140848951375,1962,TRUE
Spain,Europe,15,71.44,32850275,7993.512294,8.986385528403389,1967,TRUE
Spain,Europe,20,73.06,34513161,10638.75131,9.27225839792593,1972,TRUE
Spain,Europe,25,74.39,36439000,13236.92117,9.490765262419163,1977,TRUE
Spain,Europe,30,76.3,37983310,13926.16997,9.54152508065564,1982,TRUE
Spain,Europe,35,76.9,38880702,15764.98313,9.665546501886613,1987,TRUE
Spain,Europe,40,77.57,39549438,18603.06452,9.83108160526978,1992,TRUE
Spain,Europe,45,78.77,39855442,20445.29896,9.925508255337956,1997,TRUE
Spain,Europe,50,79.78,40152517,24835.47166,10.120028219106631,2002,TRUE
Spain,Europe,55,80.941,40448191,28821.0637,10.268861777269361,2007,TRUE
Sri Lanka,Asia,0,57.593,7982342,1083.53203,6.987981382145385,1952,FALSE
Sri Lanka,Asia,5,61.456,9128546,1072.546602,6.977791101606424,1957,FALSE
Sri Lanka,Asia,10,62.192,10421936,1074.47196,6.979584619883523,1962,FALSE
Sri Lanka,Asia,15,64.266,11737396,1135.514326,7.034840977934542,1967,FALSE
Sri Lanka,Asia,20,65.042,13016733,1213.39553,7.1011779316378885,1972,FALSE
Sri Lanka,Asia,25,65.949,14116836,1348.775651,7.206952534741823,1977,FALSE
Sri Lanka,Asia,30,68.757,15410151,1648.079789,7.407366124952757,1982,FALSE
Sri Lanka,Asia,35,69.011,16495304,1876.766827,7.537305802444621,1987,FALSE
Sri Lanka,Asia,40,70.379,17587060,2153.739222,7.674960783534783,1992,FALSE
Sri Lanka,Asia,45,70.457,18698655,2664.477257,7.8877631661402665,1997,FALSE
Sri Lanka,Asia,50,70.815,19576783,3015.378833,8.011480750687628,2002,FALSE
Sri Lanka,Asia,55,72.396,20378239,3970.095407,8.286545405382396,2007,FALSE
Sudan,Africa,0,38.635,8504667,1615.991129,7.387703749585776,1952,FALSE
Sudan,Africa,5,39.624,9753392,1770.337074,7.478925244725132,1957,FALSE
Sudan,Africa,10,40.87,11183227,1959.593767,7.580492469008187,1962,FALSE
Sudan,Africa,15,42.858,12716129,1687.997641,7.431298277643077,1967,FALSE
Sudan,Africa,20,45.083,14597019,1659.652775,7.414363687784394,1972,FALSE
Sudan,Africa,25,47.8,17104986,2202.988423,7.697570091681862,1977,FALSE
Sudan,Africa,30,50.338,20367053,1895.544073,7.547261186070939,1982,FALSE
Sudan,Africa,35,51.744,24725960,1507.819159,7.3184196202892595,1987,FALSE
Sudan,Africa,40,53.556,28227588,1492.197043,7.308004838397601,1992,FALSE
Sudan,Africa,45,55.373,32160729,1632.210764,7.397690671793448,1997,FALSE
Sudan,Africa,50,56.369,37090298,1993.398314,7.597596156741887,2002,FALSE
Sudan,Africa,55,58.556,42292929,2602.394995,7.864187451932577,2007,FALSE
Swaziland,Africa,0,41.407,290243,1148.376626,7.04610459450442,1952,FALSE
Swaziland,Africa,5,43.424,326741,1244.708364,7.1266565356758464,1957,FALSE
Swaziland,Africa,10,44.992,370006,1856.182125,7.526277036225904,1962,FALSE
Swaziland,Africa,15,46.633,420690,2613.101665,7.868293172149886,1967,FALSE
Swaziland,Africa,20,49.552,480105,3364.836625,8.121134689637175,1972,FALSE
Swaziland,Africa,25,52.537,551425,3781.410618,8.237852398364613,1977,FALSE
Swaziland,Africa,30,55.561,649901,3895.384018,8.267547545999479,1982,FALSE
Swaziland,Africa,35,57.678,779348,3984.839812,8.290252392674834,1987,FALSE
Swaziland,Africa,40,58.474,962344,3553.0224,8.175553900532535,1992,FALSE
Swaziland,Africa,45,54.289,1054486,3876.76846,8.262757214453435,1997,FALSE
Swaziland,Africa,50,43.869,1130269,4128.116943,8.325576635975251,2002,FALSE
Swaziland,Africa,55,39.613,1133066,4513.480643,8.414823896039525,2007,FALSE
Sweden,Europe,0,71.86,7124673,8527.844662,9.051091931183445,1952,FALSE
Sweden,Europe,5,72.49,7363802,9911.878226,9.201489137721001,1957,FALSE
Sweden,Europe,10,73.37,7561588,12329.44192,9.419745333171344,1962,FALSE
Sweden,Europe,15,74.16,7867931,15258.29697,9.63287869769317,1967,FALSE
Sweden,Europe,20,74.72,8122293,17832.02464,9.788751256850304,1972,FALSE
Sweden,Europe,25,75.44,8251648,18855.72521,9.844571871429592,1977,FALSE
Sweden,Europe,30,76.42,8325260,20667.38125,9.936311951374265,1982,FALSE
Sweden,Europe,35,77.19,8421403,23586.92927,10.068447993093663,1987,FALSE
Sweden,Europe,40,78.16,8718867,23880.01683,10.08079727228016,1992,FALSE
Sweden,Europe,45,79.39,8897619,25266.59499,10.137238446150942,1997,FALSE
Sweden,Europe,50,80.04,8954175,29341.63093,10.286762637404955,2002,FALSE
Sweden,Europe,55,80.884,9031088,33859.74835,10.429982223586265,2007,FALSE
Switzerland,Europe,0,69.62,4815000,14734.23275,9.597928823914517,1952,FALSE
Switzerland,Europe,5,70.56,5126000,17909.48973,9.793086003861617,1957,FALSE
Switzerland,Europe,10,71.32,5666000,20431.0927,9.924813171452367,1962,FALSE
Switzerland,Europe,15,72.77,6063000,22966.14432,10.041776424388496,1967,FALSE
Switzerland,Europe,20,73.78,6401400,27195.11304,10.210792568494865,1972,FALSE
Switzerland,Europe,25,75.39,6316424,26982.29052,10.202936023118916,1977,FALSE
Switzerland,Europe,30,76.21,6468126,28397.71512,10.254063967391613,1982,FALSE
Switzerland,Europe,35,77.41,6649942,30281.70459,10.318299000220556,1987,FALSE
Switzerland,Europe,40,78.03,6995447,31871.5303,10.36946842320244,1992,FALSE
Switzerland,Europe,45,79.37,7193761,32135.32301,10.37771110941194,1997,FALSE
Switzerland,Europe,50,80.62,7361757,34480.95771,10.448162500203953,2002,FALSE
Switzerland,Europe,55,81.701,7554661,37506.41907,10.532267372509699,2007,FALSE
Syria,Asia,0,45.883,3661549,1643.485354,7.404574481595142,1952,FALSE
Syria,Asia,5,48.284,4149908,2117.234893,7.657866220577292,1957,FALSE
Syria,Asia,10,50.305,4834621,2193.037133,7.693042680787075,1962,FALSE
Syria,Asia,15,53.655,5680812,1881.923632,7.540049741213616,1967,FALSE
Syria,Asia,20,57.296,6701172,2571.423014,7.85221472659843,1972,FALSE
Syria,Asia,25,61.195,7932503,3195.484582,8.069494024168668,1977,FALSE
Syria,Asia,30,64.59,9410494,3761.837715,8.232662870971975,1982,FALSE
Syria,Asia,35,66.974,11242847,3116.774285,8.044553862965001,1987,FALSE
Syria,Asia,40,69.249,13219062,3340.542768,8.113888578157397,1992,FALSE
Syria,Asia,45,71.527,15081016,4014.238972,8.297603062212968,1997,FALSE
Syria,Asia,50,73.053,17155814,4090.925331,8.316526465746207,2002,FALSE
Syria,Asia,55,74.143,19314747,4184.548089,8.3391539935803909,2007,FALSE
Taiwan,Asia,0,58.5,8550362,1206.947913,7.09585006606529,1952,FALSE
Taiwan,Asia,5,62.4,10164215,1507.86129,7.3184475615786075,1957,FALSE
Taiwan,Asia,10,65.2,11918938,1822.879028,7.508172413727509,1962,FALSE
Taiwan,Asia,15,67.5,13648692,2643.858681,7.879994750602133,1967,FALSE
Taiwan,Asia,20,69.39,15226039,4062.523897,8.309559708959153,1972,FALSE
Taiwan,Asia,25,70.59,16785196,5596.519826,8.629900223894298,1977,FALSE
Taiwan,Asia,30,72.16,18501390,7426.354774,8.912790408171672,1982,FALSE
Taiwan,Asia,35,73.4,19757799,11054.56175,9.310598449810142,1987,FALSE
Taiwan,Asia,40,74.26,20686918,15215.6579,9.630080301619703,1992,FALSE
Taiwan,Asia,45,75.25,21628605,20206.82098,9.913775498668072,1997,FALSE
Taiwan,Asia,50,76.99,22454239,23235.42329,10.053433259128045,2002,FALSE
Taiwan,Asia,55,78.4,23174294,28718.27684,10.26528902275493,2007,FALSE
Tanzania,Africa,0,41.215,8322925,716.6500721,6.57458767697621,1952,TRUE
Tanzania,Africa,5,42.974,9452826,698.5356073,6.5489861542051875,1957,TRUE
Tanzania,Africa,10,44.246,10863958,722.0038073,6.5820304121476205,1962,TRUE
Tanzania,Africa,15,45.757,12607312,848.2186575,6.743138453379564,1967,TRUE
Tanzania,Africa,20,47.62,14706593,915.9850592,6.820000053624075,1972,TRUE
Tanzania,Africa,25,49.919,17129565,962.4922932,6.869526059064947,1977,TRUE
Tanzania,Africa,30,50.608,19844382,874.2426069,6.7733579194021525,1982,TRUE
Tanzania,Africa,35,51.535,23040630,831.8220794,6.723618571077705,1987,TRUE
Tanzania,Africa,40,50.44,26605473,825.682454,6.716210261348988,1992,TRUE
Tanzania,Africa,45,48.466,30686889,789.1862231,6.671002317204401,1997,TRUE
Tanzania,Africa,50,49.651,34593779,899.0742111,6.8013655795630115,2002,TRUE
Tanzania,Africa,55,52.517,38139640,1107.482182,7.009844413302285,2007,TRUE
Thailand,Asia,0,50.848,21289402,757.7974177,6.6304160909513525,1952,FALSE
Thailand,Asia,5,53.63,25041917,793.5774148,6.676551096392306,1957,FALSE
Thailand,Asia,10,56.061,29263397,1002.199172,6.909952036342884,1962,FALSE
Thailand,Asia,15,58.285,34024249,1295.46066,7.166621632887287,1967,FALSE
Thailand,Asia,20,60.405,39276153,1524.358936,7.3293292308252775,1972,FALSE
Thailand,Asia,25,62.494,44148285,1961.224635,7.581324370885215,1977,FALSE
Thailand,Asia,30,64.597,48827160,2393.219781,7.780394926983974,1982,FALSE
Thailand,Asia,35,66.084,52910342,2982.653773,8.000568711067123,1987,FALSE
Thailand,Asia,40,67.298,56667095,4616.896545,8.437478014848532,1992,FALSE
Thailand,Asia,45,67.521,60216677,5852.625497,8.674645642449985,1997,FALSE
Thailand,Asia,50,68.564,62806748,5913.187529,8.684940310014362,2002,FALSE
Thailand,Asia,55,70.616,65068149,7458.396327,8.917095700517491,2007,FALSE
Togo,Africa,0,38.596,1219113,859.8086567,6.756709872283188,1952,FALSE
Togo,Africa,5,41.208,1357445,925.9083202,6.830775223481237,1957,FALSE
Togo,Africa,10,43.922,1528098,1067.53481,6.973107353470419,1962,FALSE
Togo,Africa,15,46.769,1735550,1477.59676,7.298172236137634,1967,FALSE
Togo,Africa,20,49.759,2056351,1649.660188,7.408324599018033,1972,FALSE
Togo,Africa,25,52.887,2308582,1532.776998,7.334836400579989,1977,FALSE
Togo,Africa,30,55.471,2644765,1344.577953,7.203835453202606,1982,FALSE
Togo,Africa,35,56.941,3154264,1202.201361,7.091909622695587,1987,FALSE
Togo,Africa,40,58.061,3747553,1034.298904,6.9414790887293245,1992,FALSE
Togo,Africa,45,58.39,4320890,982.2869243,6.8898834492820376,1997,FALSE
Togo,Africa,50,57.561,4977378,886.2205765,6.786965877295205,2002,FALSE
Togo,Africa,55,58.42,5701579,882.9699438,6.7832911612930324,2007,FALSE
Trinidad and Tobago,Americas,0,59.1,662850,3023.271928,8.014094943760721,1952,FALSE
Trinidad and Tobago,Americas,5,61.8,764900,4100.3934,8.318838199308887,1957,FALSE
Trinidad and Tobago,Americas,10,64.9,887498,4997.523971,8.516697862961351,1962,FALSE
Trinidad and Tobago,Americas,15,65.4,960155,5621.368472,8.634330413602209,1967,FALSE
Trinidad and Tobago,Americas,20,65.9,975199,6619.551419,8.79778288515478,1972,FALSE
Trinidad and Tobago,Americas,25,68.3,1039009,7899.554209,8.974561607622418,1977,FALSE
Trinidad and Tobago,Americas,30,68.832,1116479,9119.528607,9.118173393903568,1982,FALSE
Trinidad and Tobago,Americas,35,69.582,1191336,7388.597823,8.907693256155886,1987,FALSE
Trinidad and Tobago,Americas,40,69.862,1183669,7370.990932,8.905307430961969,1992,FALSE
Trinidad and Tobago,Americas,45,69.465,1138101,8792.573126,9.081662681174514,1997,FALSE
Trinidad and Tobago,Americas,50,68.976,1101832,11460.60023,9.3466703649879,2002,FALSE
Trinidad and Tobago,Americas,55,69.819,1056608,18008.50924,9.798599660729607,2007,FALSE
Tunisia,Africa,0,44.6,3647735,1468.475631,7.291980156016817,1952,FALSE
Tunisia,Africa,5,47.1,3950849,1395.232468,7.240816324099541,1957,FALSE
Tunisia,Africa,10,49.579,4286552,1660.30321,7.414755521297405,1962,FALSE
Tunisia,Africa,15,52.053,4786986,1932.360167,7.566497419240721,1967,FALSE
Tunisia,Africa,20,55.602,5303507,2753.285994,7.920550384236635,1972,FALSE
Tunisia,Africa,25,59.837,6005061,3120.876811,8.045869270488895,1977,FALSE
Tunisia,Africa,30,64.048,6734098,3560.233174,8.177581320015761,1982,FALSE
Tunisia,Africa,35,66.894,7724976,3810.419296,8.245494513509101,1987,FALSE
Tunisia,Africa,40,70.001,8523077,4332.720164,8.373950837148023,1992,FALSE
Tunisia,Africa,45,71.973,9231669,4876.798614,8.492244261849477,1997,FALSE
Tunisia,Africa,50,73.042,9770575,5722.895655,8.652230189672556,2002,FALSE
Tunisia,Africa,55,73.923,10276158,7092.923025,8.866852808894505,2007,FALSE
Turkey,Europe,0,43.585,22235677,1969.10098,7.5853323622403,1952,FALSE
Turkey,Europe,5,48.079,25670939,2218.754257,7.704701171869773,1957,FALSE
Turkey,Europe,10,52.098,29788695,2322.869908,7.750558729480343,1962,FALSE
Turkey,Europe,15,54.336,33411317,2826.356387,7.946743665342809,1967,FALSE
Turkey,Europe,20,57.005,37492953,3450.69638,8.146331338931944,1972,FALSE
Turkey,Europe,25,59.507,42404033,4269.122326,8.359163540833258,1977,FALSE
Turkey,Europe,30,61.036,47328791,4241.356344,8.352638389524152,1982,FALSE
Turkey,Europe,35,63.108,52881328,5089.043686,8.534845210949708,1987,FALSE
Turkey,Europe,40,66.146,58179144,5678.348271,8.644415672066291,1992,FALSE
Turkey,Europe,45,68.835,63047647,6601.429915,8.795041558336353,1997,FALSE
Turkey,Europe,50,70.845,67308928,6508.085718,8.780800639426129,2002,FALSE
Turkey,Europe,55,71.777,71158647,8458.276384,9.042900694727205,2007,FALSE
Uganda,Africa,0,39.978,5824797,734.753484,6.599535047036679,1952,FALSE
Uganda,Africa,5,42.571,6675501,774.3710692,6.6520511762769,1957,FALSE
Uganda,Africa,10,45.344,7688797,767.2717398,6.642841027800283,1962,FALSE
Uganda,Africa,15,48.051,8900294,908.9185217,6.812255455066505,1967,FALSE
Uganda,Africa,20,51.016,10190285,950.735869,6.857236283695021,1972,FALSE
Uganda,Africa,25,50.35,11457758,843.7331372,6.737836256446285,1977,FALSE
Uganda,Africa,30,49.849,12939400,682.2662268,6.52541994354892,1982,FALSE
Uganda,Africa,35,51.509,15283050,617.7244065,6.426042413820259,1987,FALSE
Uganda,Africa,40,48.825,18252190,644.1707969,6.467963903519355,1992,FALSE
Uganda,Africa,45,44.578,21210254,816.559081,6.705099268641489,1997,FALSE
Uganda,Africa,50,47.813,24739869,927.7210018,6.83273104297148,2002,FALSE
Uganda,Africa,55,51.542,29170398,1056.380121,6.962603362563226,2007,FALSE
United Kingdom,Europe,0,69.18,50430000,9979.508487,9.208289118293099,1952,FALSE
United Kingdom,Europe,5,70.42,51430000,11283.17795,9.331068218528745,1957,FALSE
United Kingdom,Europe,10,70.76,53292000,12477.17707,9.43165642002307,1962,FALSE
United Kingdom,Europe,15,71.36,54959000,14142.85089,9.556964537940104,1967,FALSE
United Kingdom,Europe,20,72.01,56079000,15895.11641,9.673767197004778,1972,FALSE
United Kingdom,Europe,25,72.76,56179000,17428.74846,9.765876332149476,1977,FALSE
United Kingdom,Europe,30,74.04,56339704,18232.42452,9.810956854989678,1982,FALSE
United Kingdom,Europe,35,75.007,56981620,21664.78767,9.983443533525937,1987,FALSE
United Kingdom,Europe,40,76.42,57866349,22705.09254,10.030344519277985,1992,FALSE
United Kingdom,Europe,45,77.218,58808266,26074.53136,10.168714306936607,1997,FALSE
United Kingdom,Europe,50,78.471,59912431,29478.99919,10.291433396948166,2002,FALSE
United Kingdom,Europe,55,79.425,60776238,33203.26128,10.4104033814055,2007,FALSE
United States,Americas,0,68.44,157553000,13990.48208,9.546132525965046,1952,FALSE
United States,Americas,5,69.49,171984000,14847.12712,9.6055616655824,1957,FALSE
United States,Americas,10,70.21,186538000,16173.14586,9.691107482814038,1962,FALSE
United States,Americas,15,70.76,198712000,19530.36557,9.879725742077515,1967,FALSE
United States,Americas,20,71.34,209896000,21806.03594,9.989942088435198,1972,FALSE
United States,Americas,25,73.38,220239000,24072.63213,10.088830877935184,1977,FALSE
United States,Americas,30,74.65,232187835,25009.55914,10.127013396367241,1982,FALSE
United States,Americas,35,75.02,242803533,29884.35041,10.305090224699548,1987,FALSE
United States,Americas,40,76.09,256894189,32003.93224,10.373614056732428,1992,FALSE
United States,Americas,45,76.81,272911760,35767.43303,10.484793066468567,1997,FALSE
United States,Americas,50,77.31,287675526,39097.09955,10.573803562915057,2002,FALSE
United States,Americas,55,78.242,301139947,42951.65309,10.66783041537953,2007,FALSE
Uruguay,Americas,0,66.071,2252965,5716.766744,8.65115867001181,1952,FALSE
Uruguay,Americas,5,67.044,2424959,6150.772969,8.724333038918997,1957,FALSE
Uruguay,Americas,10,68.253,2598466,5603.357717,8.631121289361014,1962,FALSE
Uruguay,Americas,15,68.468,2748579,5444.61962,8.602383174340977,1967,FALSE
Uruguay,Americas,20,68.673,2829526,5703.408898,8.648819327341347,1972,FALSE
Uruguay,Americas,25,69.481,2873520,6504.339663,8.780224873572523,1977,FALSE
Uruguay,Americas,30,70.805,2953997,6920.223051,8.842203280895717,1982,FALSE
Uruguay,Americas,35,71.918,3045153,7452.398969,8.916291268801494,1987,FALSE
Uruguay,Americas,40,72.752,3149262,8137.004775,9.004177427522096,1992,FALSE
Uruguay,Americas,45,74.223,3262838,9230.240708,9.13024040603009,1997,FALSE
Uruguay,Americas,50,75.307,3363085,7727.002004,8.95247622728388,2002,FALSE
Uruguay,Americas,55,76.384,3447496,10611.46299,9.269690109944033,2007,FALSE
Venezuela,Americas,0,55.088,5439568,7689.799761,8.947650023279008,1952,FALSE
Venezuela,Americas,5,57.907,6702668,9802.466526,9.190389319317504,1957,FALSE
Venezuela,Americas,10,60.77,8143375,8422.974165,9.0387182711137,1962,FALSE
Venezuela,Americas,15,63.479,9709552,9541.474188,9.163403279548284,1967,FALSE
Venezuela,Americas,20,65.712,11515649,10505.25966,9.259631330727073,1972,FALSE
Venezuela,Americas,25,67.456,13503563,13143.95095,9.483716927969423,1977,FALSE
Venezuela,Americas,30,68.557,15620766,11152.41011,9.31941090689372,1982,FALSE
Venezuela,Americas,35,70.19,17910182,9883.584648,9.198630543562635,1987,FALSE
Venezuela,Americas,40,71.15,20265563,10733.92631,9.281164687611662,1992,FALSE
Venezuela,Americas,45,72.146,22374398,10165.49518,9.226754439091394,1997,FALSE
Venezuela,Americas,50,72.766,24287670,8605.047831,9.060104267142684,2002,FALSE
Venezuela,Americas,55,73.747,26084662,11415.80569,9.342754138163883,2007,FALSE
Vietnam,Asia,0,40.412,26246839,605.0664917,6.405338355628243,1952,TRUE
Vietnam,Asia,5,42.887,28998543,676.2854478,6.516615246975446,1957,TRUE
Vietnam,Asia,10,45.363,33796140,772.0491602,6.649048227012898,1962,TRUE
Vietnam,Asia,15,47.838,39463910,637.1232887,6.456963182684458,1967,TRUE
Vietnam,Asia,20,50.254,44655014,699.5016441,6.550368144495912,1972,TRUE
Vietnam,Asia,25,55.764,50533506,713.5371196,6.570234460230789,1977,TRUE
Vietnam,Asia,30,58.816,56142181,707.2357863,6.561364112842929,1982,TRUE
Vietnam,Asia,35,62.82,62826491,820.7994449,6.710278798124853,1987,TRUE
Vietnam,Asia,40,67.662,69940728,989.0231487,6.896717737516639,1992,TRUE
Vietnam,Asia,45,70.672,76048996,1385.896769,7.234102695735002,1997,TRUE
Vietnam,Asia,50,73.017,80908147,1764.456677,7.47559809024944,2002,TRUE
Vietnam,Asia,55,74.249,85262356,2441.576404,7.800399176888787,2007,TRUE
West Bank and Gaza,Asia,0,43.16,1030585,1515.592329,7.3235616177698,1952,FALSE
West Bank and Gaza,Asia,5,45.671,1070439,1827.067742,7.510467633961013,1957,FALSE
West Bank and Gaza,Asia,10,48.127,1133134,2198.956312,7.695738123145036,1962,FALSE
West Bank and Gaza,Asia,15,51.631,1142636,2649.715007,7.882207368668639,1967,FALSE
West Bank and Gaza,Asia,20,56.532,1089572,3133.409277,8.049876916636691,1972,FALSE
West Bank and Gaza,Asia,25,60.765,1261091,3682.831494,8.211437163022612,1977,FALSE
West Bank and Gaza,Asia,30,64.406,1425876,4336.032082,8.37471494207735,1982,FALSE
West Bank and Gaza,Asia,35,67.046,1691210,5107.197384,8.538406075597258,1987,FALSE
West Bank and Gaza,Asia,40,69.718,2104779,6017.654756,8.702452886983368,1992,FALSE
West Bank and Gaza,Asia,45,71.096,2826046,7110.667619,8.869351416982619,1997,FALSE
West Bank and Gaza,Asia,50,72.37,3389578,4515.487575,8.415268450053805,2002,FALSE
West Bank and Gaza,Asia,55,73.422,4018332,3025.349798,8.014781999482128,2007,FALSE
"Yemen, Rep.",Asia,0,32.548,4963829,781.7175761,6.661493519430466,1952,FALSE
"Yemen, Rep.",Asia,5,33.97,5498090,804.8304547,6.690631639956548,1957,FALSE
"Yemen, Rep.",Asia,10,35.18,6120081,825.6232006,6.716138495834397,1962,FALSE
"Yemen, Rep.",Asia,15,36.984,6740785,862.4421463,6.759768069902146,1967,FALSE
"Yemen, Rep.",Asia,20,39.848,7407075,1265.047031,7.142864579126638,1972,FALSE
"Yemen, Rep.",Asia,25,44.175,8403990,1829.765177,7.511942919022698,1977,FALSE
"Yemen, Rep.",Asia,30,49.113,9657618,1977.55701,7.5896175285562135,1982,FALSE
"Yemen, Rep.",Asia,35,52.922,11219340,1971.741538,7.586672460649771,1987,FALSE
"Yemen, Rep.",Asia,40,55.599,13367997,1879.496673,7.53875929285103,1992,FALSE
"Yemen, Rep.",Asia,45,58.02,15826497,2117.484526,7.657984118825365,1997,FALSE
"Yemen, Rep.",Asia,50,60.308,18701257,2234.820827,7.711916336943752,2002,FALSE
"Yemen, Rep.",Asia,55,62.698,22211743,2280.769906,7.732268343018254,2007,FALSE
Zambia,Africa,0,42.038,2672000,1147.388831,7.045244057938765,1952,TRUE
Zambia,Africa,5,44.077,3016000,1311.956766,7.179275016217178,1957,TRUE
Zambia,Africa,10,46.023,3421000,1452.725766,7.281196909349893,1962,TRUE
Zambia,Africa,15,47.768,3900000,1777.077318,7.482725337618906,1967,TRUE
Zambia,Africa,20,50.107,4506497,1773.498265,7.480709295921684,1972,TRUE
Zambia,Africa,25,51.386,5216550,1588.688299,7.370663985557544,1977,TRUE
Zambia,Africa,30,51.821,6100407,1408.678565,7.250407355993754,1982,TRUE
Zambia,Africa,35,50.821,7272406,1213.315116,7.101111657564247,1987,TRUE
Zambia,Africa,40,46.1,8381163,1210.884633,7.099106473119055,1992,TRUE
Zambia,Africa,45,40.238,9417789,1071.353818,6.976678378168391,1997,TRUE
Zambia,Africa,50,39.193,10595811,1071.613938,6.976921144304792,2002,TRUE
Zambia,Africa,55,42.384,11746035,1271.211593,7.147725734910312,2007,TRUE
